公司代號,利息淨收益,利息以外淨損益,呆帳費用及保證責任準備提存（各項提存）,營業費用,繼續營業單位稅前淨利（淨損）,所得稅（費用）利益,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅利益（費用）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,所得稅費用（利益）,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,呆帳費用及保證責任準備提存,保險負債準備淨變動,繼續營業單位稅前損益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益,年份,季度,公司名稱
8404,,,,131993.0,,,,,,,,,,,,,170089.0,,10574.0,0.25,,,,,76761.0,,58009.0,58009.0,,180663.0,,614163.0,411867.0,202296.0,,,202296.0,,70303.0,6458.0,18752.0,122654.0,55120.0,2889.0,,,,,,,,,,,,,,百和興業-KY
8411,,,,148973.0,,,,,,,,,,,,,288792.0,,0.0,2.24,,,,,237605.0,,170856.0,170856.0,,288792.0,,2044468.0,1655529.0,388939.0,0.0,0.0,388939.0,,239966.0,-2361.0,66749.0,117936.0,170856.0,0.0,,,,,,,,,,,,,,福貞-KY
8422,,,,58751.0,,,,,,,,,,,,,254201.0,,,2.33,,,,,290536.0,,253590.0,253590.0,,254201.0,,517652.0,173137.0,344515.0,,,344515.0,,285764.0,4772.0,36946.0,611.0,253590.0,,,,,,,,,,,,,,,可寧衛
8427,,,,335122.0,,,,,,,,,,,,,469122.0,,,2.68,,,,,409318.0,,289621.0,289621.0,,469122.0,,3084562.0,2352580.0,731982.0,,,731982.0,,396860.0,12458.0,119697.0,179501.0,289621.0,,,,,,,,,,,,,,,基勝-KY
8429,,,,98073.0,,,,,,,,,,,,,302519.0,,,1.56,,,,,282219.0,,188707.0,188707.0,,302519.0,,1086273.0,707998.0,378275.0,,,378275.0,,280202.0,2017.0,93512.0,113812.0,188707.0,,,,,,,,,,,,,,,金麗-KY
8926,,,,46678.0,,,,,,,,,,,,,239706.0,,0.0,0.38,,,,,227547.0,,223826.0,223826.0,,239706.0,,730282.0,688354.0,41928.0,,,41928.0,,-4750.0,232297.0,3721.0,15880.0,223826.0,0.0,,,,,,,,,,,,,,台汽電
8940,,,,146685.0,,,,,,,,,,,,,63595.0,,2876.0,0.84,,,,,69395.0,,58111.0,58111.0,,66471.0,,397862.0,194745.0,203117.0,0.0,0.0,203117.0,,56432.0,12963.0,11284.0,8360.0,56906.0,1205.0,,,,,,,,,,,,,,新天地
8996,,,,81311.0,,,,,,,,,,,,,51641.0,,,0.66,,,,,56297.0,,45897.0,45897.0,,51641.0,,566434.0,433840.0,132594.0,,,132594.0,,51283.0,5014.0,10400.0,5744.0,45897.0,,,,,,,,,,,,,,,高力
9802,,,,191351.0,,,,,,,,,,,,,204972.0,,1178.0,0.57,,,,,83362.0,,68506.0,68506.0,,206150.0,,1707519.0,1447762.0,259757.0,,,259757.0,,68406.0,14956.0,14856.0,137644.0,67895.0,611.0,,,,,,,,,,,,,,鈺齊-KY
9902,,,,7390.0,,,,,,,,,,,,,158844.0,,-49.0,1.56,,,,,151781.0,,151781.0,151781.0,,158795.0,,38365.0,36401.0,1964.0,,,1964.0,0.0,-5426.0,157207.0,0.0,7014.0,152266.0,-485.0,,,,,,,,,,,,,,台火
9904,,,,9529902.0,,,,,,,,,,,,,670479.0,,712408.0,0.45,,,,,2239654.0,,2049213.0,2049213.0,,1382887.0,,50783229.0,40017698.0,10765531.0,,,10765531.0,,1235629.0,1004025.0,190441.0,-666326.0,1321954.0,727259.0,,,,,,,,,,,,,,寶成工業
9905,,,,123751.0,,,,,,,,,,,,,353087.0,,3848.0,0.61,,,,,225504.0,,184832.0,184832.0,,356935.0,,1918319.0,1595717.0,322602.0,,,322602.0,,198851.0,26653.0,40672.0,172103.0,188253.0,-3421.0,,,,,,,,,,,,,,大華金
9906,,,,12398.0,,,,0.0,,,,,,,,,-1942.0,,0.0,0.06,,,,,906.0,,1899.0,1899.0,,-1942.0,,1457.0,1256.0,201.0,,,201.0,,-12197.0,13103.0,-993.0,-3841.0,1899.0,0.0,,,,,,,,,,,,,,欣巴巴
9907,,,,520660.0,,,,,,,,,,,,,532891.0,,39257.0,0.2,,,,,385409.0,,329712.0,329712.0,,572148.0,,7162521.0,6266730.0,895791.0,,,895791.0,0.0,375131.0,10278.0,55697.0,242436.0,321012.0,8700.0,,,,,,,,,,,,,,統一實業
9908,,,,72856.0,,,,,,,,,,,,,250867.0,,12464.0,0.15,,,,,97546.0,,68743.0,68743.0,,263331.0,,1482270.0,1352151.0,130119.0,,,130119.0,-3140.0,54123.0,43423.0,28803.0,194588.0,76656.0,-7913.0,,,,,,,,,,,,,,大台北
9910,,,,1065596.0,,,,,,,,,,,,,631501.0,,134217.0,0.75,,,,,600296.0,,469648.0,469648.0,,765718.0,,8665890.0,7069433.0,1596457.0,,,1596457.0,,530861.0,69435.0,130648.0,296070.0,403118.0,66530.0,,,,,,,,,,,,,,豐泰企業
9911,,,,230032.0,,,,,,,,,,,,,111187.0,,0.0,0.31,,,,,99948.0,,83675.0,83675.0,,111187.0,,1045221.0,725038.0,320183.0,,,320183.0,,90151.0,9797.0,16273.0,27512.0,83675.0,0.0,,,,,,,,,,,,,,台灣櫻花
9912,,,,49056.0,,,,,,,,,,,,,-5856.0,,,-0.14,,,,,-6580.0,,-6604.0,-6604.0,,-5856.0,,140765.0,101744.0,39021.0,,,39021.0,,-10035.0,3455.0,24.0,748.0,-6604.0,,,,,,,,,,,,,,,偉聯
9914,,,,503301.0,,,,,,,,,,,,,861326.0,,6803.0,2.38,,,,,891812.0,,683844.0,683844.0,,868129.0,,5279187.0,4297179.0,982008.0,25907.0,,956101.0,,452800.0,439012.0,207968.0,184285.0,678798.0,5046.0,,,,,,,,,,,,,,美利達
9917,,,,572646.0,,,,0.0,,,,,,,,,517165.0,,3245.0,1.08,,,,,571527.0,,468499.0,468499.0,,520410.0,,3053125.0,1902473.0,1150652.0,,,1150652.0,,578006.0,-6479.0,103028.0,51911.0,467293.0,1206.0,,,,,,,,,,,,,,中保
9918,,,,64907.0,,,,,,,,,,,,,102585.0,,,0.5,,,,,105483.0,,89545.0,89545.0,,102585.0,,862165.0,712010.0,150155.0,,,150155.0,,85248.0,20235.0,15938.0,13040.0,89545.0,,,,,,,,,,,,,,,欣天然
9919,,,,138733.0,,,,,,,,,,,,,59998.0,,11464.0,0.13,,,,,29848.0,,23300.0,23300.0,,71462.0,,1067334.0,901573.0,165761.0,,,165761.0,,27028.0,2820.0,6548.0,48162.0,25629.0,-2329.0,,,,,,,,,,,,,,康那香
9921,,,,1790270.0,,,,,,,,,,,,,1331314.0,,-15076.0,2.36,,,,,1171690.0,,886064.0,886064.0,,1316238.0,,13240567.0,10439844.0,2800723.0,,,2800723.0,,1010453.0,161237.0,285626.0,430174.0,886926.0,-862.0,,,,,,,,,,,,,,巨大機械
9924,,,,127578.0,,,,,,,,,,,,,111912.0,,1311.0,0.34,,,,,88454.0,,65225.0,65225.0,,113223.0,,1258209.0,1093116.0,165093.0,,,165093.0,,37515.0,50939.0,23229.0,47998.0,64174.0,1051.0,,,,,,,,,,,,,,台灣福興
9925,,,,372855.0,,,,,,,,,,,,,364308.0,,19093.0,0.54,,,,,265010.0,,214286.0,214286.0,,383401.0,,1778407.0,1137596.0,640811.0,,,640811.0,,267956.0,-2946.0,50724.0,169115.0,203748.0,10538.0,,,,,,,,,,,,,,新光保全
9926,,,,34979.0,,,,,,,,,,,,,66185.0,,,0.24,,,,,42370.0,,35847.0,35847.0,,66185.0,,715437.0,644061.0,71376.0,,,71376.0,240.0,36637.0,5733.0,6523.0,30338.0,35847.0,,,,,,,,,,,,,,,新海瓦斯
9927,,,,66550.0,,,,,,,,,,,,,320643.0,,392.0,1.29,,,,,321407.0,,264126.0,264126.0,,321035.0,,2233106.0,1843290.0,389816.0,,,389816.0,,323266.0,-1859.0,57281.0,56909.0,263734.0,392.0,,,,,,,,,,,,,,泰銘
9928,,,,47062.0,,,,,,,,,,,,,-72361.0,,0.0,-0.53,,,,,-70824.0,,-70942.0,-70942.0,,-72361.0,,246603.0,282072.0,-35469.0,,,-35469.0,,-82531.0,11707.0,118.0,-1419.0,-70943.0,1.0,,,,,,,,,,,,,,中視
9929,,,,142157.0,,,,,,,,,,,,,-82624.0,,-42166.0,-0.63,,,,,-140074.0,,-140077.0,-140077.0,,-124790.0,,333388.0,323603.0,9785.0,,,9785.0,,-132372.0,-7702.0,3.0,15287.0,-94567.0,-45510.0,,,,,,,,,,,,,,秋雨
9930,,,,82498.0,,,,,,,,,,,,,153403.0,,2286.0,0.71,,,,,193132.0,,161904.0,161904.0,,155689.0,,1414344.0,1143664.0,270680.0,,,270680.0,,188182.0,4950.0,31228.0,-6215.0,159658.0,2246.0,,,,,,,,,,,,,,中聯資源
9931,,,,16903.0,,,,,,,,,,,,,120604.0,,3903.0,1.03,,,,,121240.0,,101128.0,101128.0,,124507.0,,397547.0,353714.0,43833.0,,,43833.0,,26930.0,94310.0,20112.0,23379.0,97550.0,3578.0,,,,,,,,,,,,,,欣高
9933,,,,405192.0,,,,,,,,,,,,,544855.0,,108629.0,0.65,,,,,671765.0,,584007.0,584007.0,,653484.0,,11426922.0,10388802.0,1038120.0,,,1038120.0,,632928.0,38837.0,87758.0,69477.0,474385.0,109622.0,,,,,,,,,,,,,,中鼎工程
9934,,,,1166356.0,,,,,,,,,,,,,97624.0,,75134.0,0.04,,,,,19753.0,,1777.0,1777.0,,172758.0,,4577255.0,3379366.0,1197889.0,,,1197889.0,,31533.0,-11780.0,17976.0,170981.0,12371.0,-10594.0,,,,,,,,,,,,,,成霖企業
9935,,,,125019.0,,,,,,,,,,,,,-30413.0,,200.0,-0.65,,,,,-83311.0,,-77032.0,-77032.0,,-30213.0,,839408.0,770953.0,68455.0,,,68455.0,,-56564.0,-26747.0,-6279.0,46819.0,-77058.0,26.0,,,,,,,,,,,,,,慶豐富
9937,,,,363769.0,,,,0.0,,,,,,,,,,,,0.39,,,,,145890.0,,121089.0,121089.0,,122319.0,,7621064.0,7175376.0,445688.0,,,445688.0,,81919.0,63971.0,24801.0,1230.0,,,,,,,,,,,,,,,,全國
9938,,,,302739.0,,,,,,,,,,,,,269124.0,,34931.0,0.43,,,,,201397.0,,143500.0,143500.0,,304055.0,,1627574.0,1125861.0,501713.0,,,501713.0,,198974.0,2423.0,57897.0,160555.0,127143.0,16357.0,,,,,,,,,,,,,,台灣百和
9939,,,,307975.0,,,,0.0,,,,,,,,,589550.0,,59948.0,1.34,,,,,443933.0,,372214.0,372214.0,,649498.0,,3983950.0,3243848.0,740102.0,,,740102.0,,432127.0,11806.0,71719.0,277284.0,349058.0,23156.0,,,,,,,,,,,,,,宏全
9940,,,,277463.0,,,,,,,,,,,,,623230.0,,9600.0,1.01,,,,,600644.0,,478610.0,478610.0,,632830.0,,2553355.0,1720153.0,833202.0,,,833202.0,,555739.0,44905.0,122034.0,154220.0,469010.0,9600.0,,,,,,,,,,,,,,信義
9941,,,,800485.0,,,,,,,,,,,,,416758.0,,33348.0,1.62,,,,,528352.0,,414191.0,414191.0,,450106.0,,3496126.0,2315097.0,1181029.0,,,1181029.0,120891.0,501435.0,26917.0,114161.0,35915.0,383469.0,30722.0,,,,,,,,,,,,,,裕融企業
9942,,,,80759.0,,,,,,,,,,,,,139458.0,,-385.0,1.3,,,,,143414.0,,108156.0,108156.0,,139073.0,,561304.0,355760.0,205544.0,,,205544.0,,124785.0,18629.0,35258.0,30917.0,108523.0,-367.0,,,,,,,,,,,,,,茂順
9943,,,,332943.0,,,,,,,,,,,,,210048.0,,,1.27,,,,,218629.0,,186971.0,186971.0,,210048.0,,877797.0,361932.0,515865.0,,,515865.0,,182922.0,35707.0,31658.0,23077.0,186971.0,,,,,,,,,,,,,,,好樂迪
9944,,,,118991.0,,,,,,,,,,,,,100214.0,,12073.0,0.44,,,,,58363.0,,50493.0,50493.0,,112287.0,,904775.0,736090.0,168685.0,,,168685.0,,49694.0,8669.0,7870.0,61794.0,44077.0,6416.0,,,,,,,,,,,,,,新麗企業
9945,,,,445002.0,,,,,,,,,,,,,-2606359.0,,35733.0,0.85,,,,,999649.0,,953718.0,953718.0,,-2570626.0,,3539905.0,2941939.0,597966.0,,,597966.0,,152964.0,846685.0,45931.0,-3524344.0,833299.0,120419.0,,,,,,,,,,,,,,潤泰創新
9946,,,,121333.0,,,,,,,,,,,,,401367.0,,,1.99,,,,,430499.0,,401367.0,401367.0,,401367.0,,1467930.0,916913.0,551017.0,,,551017.0,,429684.0,815.0,29132.0,,401367.0,,,,,,,,,,,,,,,三發地產
9955,,,,40110.0,,,,,,,,,,,,,15648.0,,14.0,0.06,,,,,6424.0,,6574.0,6574.0,,15662.0,,1206462.0,1171171.0,35291.0,,,35291.0,,-4819.0,11243.0,-150.0,9088.0,6560.0,14.0,,,,,,,,,,,,,,佳龍
9958,,,,14891.0,,,,,,,,,,,,,73852.0,,,0.53,,,,,82465.0,,73852.0,73852.0,,73852.0,,716529.0,601252.0,115277.0,,,115277.0,,100386.0,-17921.0,8613.0,,73852.0,0.0,,,,,,,,,,,,,,世紀鋼構
2880,5586718.0,,,4881177.0,,-498690.0,,,,2596760.0,,,,,,,2981957.0,,10.0,0.3,,,,,,,2596760.0,,385207.0,2981967.0,,,,,,,,,,,,,2596750.0,10.0,3274288.0,8861006.0,884379.0,,3095450.0,,,,,,,,,華南金
2881,17324979.0,,,10142872.0,,-2150996.0,,,,10146416.0,,,,,,,-1174415.0,,,1.06,,,,,,,10146416.0,,-11320831.0,-1174415.0,,,,,,,,,,,,,10146416.0,,68774115.0,86099094.0,-189654.0,63848464.0,12297412.0,,,,,,,,,富邦金
2882,28690203.0,,,12779271.0,,-768339.0,,,,7064420.0,,,,,,,6930883.0,,255593.0,0.65,,,,,,,7064420.0,,122056.0,7186476.0,,,,,,,,,,,,,6929169.0,135251.0,59134763.0,87824966.0,89058.0,67123878.0,7832759.0,,,,,,,,,國泰金
2883,975070.0,,,3377533.0,,-194677.0,,,,1461299.0,,,,,,,4387341.0,,33432.0,0.1,,,,,,,1461299.0,,2959474.0,4420773.0,,,,,,,,,,,,,1428786.0,32513.0,4166449.0,5141519.0,108010.0,,1655976.0,,,,,,,,,開發金
2884,3077352.0,,,3539425.0,,-499504.0,,,,2268184.0,,,,,,,3124409.0,,,0.45,,,,,,,2268184.0,,856225.0,3124409.0,,,,,,,,,,,,,2268184.0,,3580319.0,6657671.0,350558.0,,2767688.0,,,,,,,,,玉山金控
2885,2355867.0,,,4591493.0,,-298179.0,,,,1716103.0,,,,,,,1404087.0,,121358.0,0.16,,,,,,,1716103.0,,-190658.0,1525445.0,,,,,,,,,,,,,1619851.0,96252.0,4367219.0,6723086.0,117311.0,,2014282.0,,,,,,,,,元大金
2886,7588805.0,,,5310316.0,,-1014569.0,,,,6187587.0,,,,,,,7587240.0,,23848.0,0.54,,,,,,,6187587.0,,1423501.0,7611088.0,,,,,,,,,,,,,6186420.0,1167.0,5686900.0,13275705.0,861176.0,-97943.0,7202156.0,,,,,,,,,兆豐金
2887,7489395.0,,,7310553.0,,-1097119.0,,,,5998213.0,,,,,,,3698449.0,,1757424.0,0.57,,,,,,,5998213.0,,-542340.0,5455873.0,,,,,,,,,,,,,4181690.0,1816523.0,6241503.0,13730898.0,-674987.0,,7095332.0,,,,,,,,,台新金控
2888,13253913.0,,,4994015.0,,-1094406.0,,,,7646383.0,,,,,,,8522254.0,,293821.0,0.88,,,,,,,7646383.0,,1169692.0,8816075.0,,,,,,,,,,,,,7429210.0,217173.0,23583277.0,36837190.0,280338.0,22822048.0,8740789.0,,,,,,,,,新光金
2889,363460.0,,,605224.0,,-66499.0,,,,316731.0,,,,,,,274077.0,,11985.0,0.12,,,,,,,316731.0,,-30669.0,286062.0,,,,,,,,,,,,,306999.0,9732.0,607323.0,970783.0,-17671.0,,383230.0,,,,,,,,,國票金控
2890,3843535.0,,,4432525.0,,-674849.0,,,,2873171.0,,,,,,,3786131.0,,,0.38,,,,,,,2873171.0,,912960.0,3786131.0,,,,,,,,,,,,,2873171.0,0.0,4023152.0,7866687.0,-113858.0,,3548020.0,,,,,,,,,永豐金控
2891,7877297.0,,,9388979.0,,-1188269.0,,,,6445920.0,,,,,,,5770572.0,,3666.0,0.52,,,,,,,6445920.0,,-671682.0,5774238.0,,,,,,,,,,,,,6443898.0,2022.0,17195718.0,25073015.0,-245250.0,8295097.0,7634189.0,,,,,,,,,中信金
2892,6310475.0,,,4604638.0,,-582424.0,,0.0,,2970056.0,,,,,,,4089196.0,,-9745.0,0.36,,,,,,,2970056.0,,1109395.0,4079451.0,,,,,,,,,,,,,2963417.0,6639.0,2232541.0,8543016.0,235337.0,150561.0,3552480.0,,,,,,,,,第一金控
5880,6846810.0,,,5253719.0,,-447708.0,,,,2408829.0,,,,,,,2025392.0,,-20298.0,0.3,,,,,,,2408829.0,,-403735.0,2005094.0,,,,,,,,,,,,,2376887.0,31942.0,2907983.0,9754793.0,964812.0,679725.0,2856537.0,,,,,,,,,合庫金
2816,,,,296923.0,,,,,,,,,,,,,,,,0.65,,,,,,,,130368.0,,129481.0,,1183038.0,758166.0,,,,,,127949.0,2649.0,230.0,,,,,,,,,130598.0,130368.0,-887.0,,,,,,旺旺保險
2823,,,,795943.0,,,,,,,,,,,,,,,,0.87,,,,,,,,2076092.0,,-4547039.0,,39574208.0,36377012.0,,,,,,2401253.0,7688.0,332849.0,,,,,,,,,2408941.0,2076092.0,-6623131.0,,,,,,中壽
2832,,,,231522.0,,,,,,,,,,,,,,,,0.49,,,,,,,,179760.0,,287055.0,,996942.0,562808.0,,,,,,202612.0,-315.0,22537.0,,,,,,,,,202297.0,179760.0,107295.0,,,,,,台產
2850,,,,546041.0,,,,,,,,,,,,,,,,0.58,,,,,,,,184568.0,,205450.0,,2359701.0,1594174.0,,,,,,219486.0,166.0,35084.0,,,,,,,,,219652.0,184568.0,20882.0,,,,,,新產
2851,,,,98161.0,,,,,,,,,,,,,,,,0.28,,,,,,,,153388.0,,392893.0,,3748850.0,3461855.0,,,,,,188834.0,0.0,35446.0,,,,,,,,,188834.0,153388.0,239505.0,,,,,,中再保
2852,,,,252277.0,,,,,,,,,,,,,,,,1.12,,,,,,,,338619.0,,251384.0,,1332796.0,710443.0,,,,,,370076.0,,31457.0,,,,,,,,,370076.0,338619.0,-87235.0,,,,,,第一保
2867,,,,1007765.0,,,,,,,,,,,,,,,,0.41,,,,,,,,473852.0,,84956.0,,42187313.0,40886500.0,,,,,,293048.0,-16256.0,-197060.0,,,,,,,,,276792.0,473852.0,-388896.0,,,,,,三商美邦
1409,,,,,427512.0,,,,,,,,,,,,649632.0,,149577.0,0.11,,,,,,,307862.0,307862.0,,799209.0,,,,,,,,,,,119650.0,,195508.0,112354.0,,,,,,,,,9568620.0,9141108.0,491347.0,,,新纖
1718,,,,,1385393.0,,,,,,,,,,,,768845.0,,538745.0,0.6,,,,,,,1263843.0,1263843.0,,1307590.0,,,,,,,,,,,121550.0,,673986.0,589857.0,,,,,,,,,8363585.0,6978192.0,43747.0,,,中纖
2514,,,,,1001180.0,,,,,,,,,,,,-181218.0,,-251366.0,0.83,,,,,,,844981.0,844981.0,,-432584.0,,,,,,,,,,,156199.0,,433141.0,411840.0,,,,,,,,,18644952.0,17643772.0,-1277565.0,,,龍邦國際
2905,,,,,60078.0,,,,,,,,,,,,134430.0,,161686.0,-0.07,,,,,,,222821.0,222821.0,,296116.0,,,,,,,,,,,-162743.0,,-39712.0,262533.0,,,,,,,,,49979710.0,49919632.0,73295.0,,,三商
6015,,,,,,,,,,,,,,88548.0,,,62115.0,,,0.19,269048.0,232851.0,36197.0,49353.0,85550.0,2998.0,88548.0,88548.0,-26433.0,62115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,宏遠證券
6016,,,,,,,,,,,,,,-23474.0,,516.0,-13378.0,,516.0,-0.03,480918.0,497327.0,-16409.0,970.0,-15439.0,-7519.0,-22958.0,-22958.0,10096.0,-12862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,康和證券
6020,,,,,,,,0.0,,,,,,95129.0,,1.0,95129.0,,1.0,0.41,87890.0,36540.0,51350.0,8227.0,59577.0,35553.0,95130.0,95130.0,,95130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,大展證
6021,,,,,,,,,,,,,,,,,,,,0.26,187959.0,123709.0,64250.0,16030.0,80280.0,-1202.0,79078.0,79078.0,78846.0,157924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,大慶證
6023,,,,,,,,,,,,,,99532.0,,0.0,166930.0,,0.0,0.43,568280.0,551613.0,16667.0,112565.0,129232.0,-29700.0,99532.0,99532.0,67398.0,166930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,元大期貨
1258,,,,58591.0,,,,,,,,,,,,,19893.0,,0.0,0.35,,,,,15690.0,,11762.0,11762.0,,19893.0,,324788.0,251566.0,73222.0,,,73222.0,0.0,14631.0,1059.0,3928.0,8131.0,11762.0,0.0,,,,,,,,,,,,,,其祥-KY
1259,,,,245189.0,,,,,,,,,,,,,21026.0,,-9821.0,0.45,,,,,7575.0,,690.0,690.0,,11205.0,,1033222.0,784632.0,248590.0,,,248590.0,,3401.0,4174.0,6885.0,10515.0,14483.0,-13793.0,,,,,,,,,,,,,,安心
1333,,,,47261.0,,,,,,,,,,,,,18478.0,,,0.08,,,,,8505.0,,8393.0,8393.0,,18478.0,,279096.0,215819.0,63277.0,,,63277.0,,16016.0,-7511.0,112.0,10085.0,8393.0,,,,,,,,,,,,,,,恩得利
1336,,,,44086.0,,,,,,,,,,,,,45205.0,,,0.09,,,,,6761.0,,5834.0,5834.0,,45205.0,,491020.0,445666.0,45354.0,,,45354.0,,1268.0,5493.0,927.0,39371.0,5834.0,,,,,,,,,,,,,,,台翰
1565,,,,125597.0,,,,,,,,,,,,,373928.0,,,7.42,,,,,426632.0,,373928.0,373928.0,,373928.0,,1122098.0,608008.0,514090.0,,,514090.0,,388493.0,38139.0,52704.0,,373928.0,,,,,,,,,,,,,,,精華光學
1569,,,,68107.0,,,,,,,,,,,,,70427.0,,,0.06,,,,,4495.0,,4297.0,4297.0,,70427.0,,783374.0,703811.0,79563.0,,,79563.0,,11456.0,-6961.0,198.0,66130.0,4297.0,,,,,,,,,,,,,,,濱川
1570,,,,16058.0,,,,,,,,,,,,,26757.0,,0.0,0.49,,,,,37280.0,,25177.0,25177.0,,26757.0,,131189.0,102798.0,28391.0,,,28391.0,-2.0,12331.0,24949.0,12103.0,1580.0,25177.0,0.0,,,,,,,,,,,,,,力肯實業
1580,,,,171952.0,,,,,,,,,,,,,91461.0,,3426.0,1.4,,,,,84962.0,,61965.0,61965.0,,94887.0,,650760.0,397759.0,253001.0,,,253001.0,,81049.0,3913.0,22997.0,32922.0,59742.0,2223.0,,,,,,,,,,,,,,新麥企業
1584,,,,22215.0,,,,,,,,,,,,,,,,-0.59,,,,,-48121.0,,-48740.0,-48740.0,,-46252.0,,283591.0,302911.0,-19320.0,,,-19320.0,,-41535.0,-6586.0,619.0,2488.0,,,,,,,,,,,,,,,,精剛精密
1586,,,,40429.0,,,,,,,,,,,,,26322.0,,,0.17,,,,,9863.0,,8044.0,8044.0,,26322.0,,291939.0,246333.0,45606.0,,,45606.0,,5177.0,4686.0,1819.0,18278.0,8044.0,,,,,,,,,,,,,,,和勤精機
1591,,,,14016.0,,,,,,,,,,,,,16700.0,,0.0,0.62,,,,,18330.0,,12691.0,12691.0,,16700.0,,168296.0,136305.0,31991.0,,,31991.0,,17975.0,355.0,5639.0,4009.0,12691.0,0.0,,,,,,,,,,,,,,駿吉-KY
1593,,,,29755.0,,,,,,,,,,,,,22486.0,,-2036.0,0.47,,,,,12369.0,,9614.0,9614.0,,20450.0,,184019.0,145925.0,38094.0,,,38094.0,,8339.0,4030.0,2755.0,10836.0,11650.0,-2036.0,,,,,,,,,,,,,,祺驊
1595,,,,35293.0,,,,,,,,,,,,,73489.0,,,1.78,,,,,85389.0,,69033.0,69033.0,,73489.0,,279293.0,178607.0,100686.0,,,100686.0,,65393.0,19996.0,16356.0,4456.0,69033.0,,,,,,,,,,,,,,,川寶科技
1597,,,,47144.0,,,,,,,,,,,,,14484.0,,,0.18,,,,,12397.0,,9539.0,9539.0,,14484.0,,169594.0,123522.0,46072.0,,,46072.0,,-1072.0,13469.0,2858.0,4945.0,9539.0,,,,,,,,,,,,,,,直得
1599,,,,88473.0,,,,,,,,,,,,,-25240.0,,,-0.65,,,,,-24011.0,,-25240.0,-25240.0,,-25240.0,,304384.0,245560.0,58824.0,,,58824.0,,-29649.0,5638.0,1229.0,,-25240.0,,,,,,,,,,,,,,,宏佳騰
1742,,,,24339.0,,,,0.0,,,,,,,,,7149.0,,-86.0,0.11,,,,,10075.0,,6955.0,6955.0,,7063.0,,461600.0,427699.0,33901.0,,,33901.0,,9562.0,513.0,3120.0,108.0,7069.0,-114.0,,,,,,,,,,,,,,台蠟
1752,,,,65566.0,,,,,,,,,,,,,,,,0.03,,,,,2108.0,,1720.0,1720.0,,1720.0,,227433.0,160060.0,67373.0,,,67373.0,,1807.0,301.0,388.0,,,,,,,,,,,,,,,,,南光
1777,,,,16477.0,,,,,,,,,,,,,,,,1.05,,,,,30719.0,,26105.0,26105.0,,25468.0,,126559.0,84028.0,42531.0,,,42531.0,,26054.0,4665.0,4614.0,-637.0,,,,,,,,,,,,,,,,生泰
1781,,,,40017.0,,,,,,,,,,,,,60045.0,,,1.22,,,,,63738.0,,54586.0,54586.0,,60045.0,,391409.0,301891.0,89518.0,,,89518.0,,49501.0,14237.0,9152.0,5459.0,54586.0,,,,,,,,,,,,,,,合世生醫
1784,,,,84717.0,,,,,,,,,,,,,31569.0,,-10006.0,0.62,,,,,19488.0,,20373.0,20373.0,,21563.0,,171481.0,68763.0,102718.0,,,102718.0,,18001.0,1487.0,-885.0,1190.0,30379.0,-10006.0,,,,,,,,,,,,,,訊聯生技
1785,,,,287400.0,,,,,,,,,,,,,389195.0,,781.0,0.71,,,,,329289.0,,289357.0,289357.0,,389976.0,,9534382.0,9029153.0,505229.0,,,505229.0,,217829.0,111460.0,39932.0,100619.0,288950.0,407.0,,,,,,,,,,,,,,光洋科
1787,,,,72026.0,,,,,,,,,,,,,24309.0,,3643.0,0.23,,,,,21425.0,,16983.0,16983.0,,27952.0,,289064.0,206105.0,82959.0,,,82959.0,,10933.0,10492.0,4442.0,10969.0,15916.0,1067.0,,,,,,,,,,,,,,福盈科
1788,,,,95591.0,,,,,,,,,,,,,62318.0,,2925.0,1.85,,,,,83995.0,,67791.0,67791.0,,65243.0,,648165.0,495513.0,152652.0,0.0,0.0,152652.0,,57061.0,26934.0,16204.0,-2548.0,64866.0,2925.0,,,,,,,,,,,,,,杏昌生技
