公司代號,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入),年份,季度,公司名稱
6171,46.3,2.92,-9.68,-9.46,-9.49,102,3,亞銳士
6173,1612.23,16.0,1.8,2.27,0.99,102,3,信昌電陶
6174,461.95,27.83,12.47,17.35,15.78,102,3,安碁科技
6175,1309.27,5.66,-2.26,-2.33,-3.85,102,3,立敦
6179,123.08,-6.43,-102.69,-105.01,-109.78,102,3,亞通
6180,6197.62,26.18,3.21,2.77,1.99,102,3,遊戲橘子
6182,4242.42,12.03,-4.72,-5.44,-6.02,102,3,合晶
6185,1360.1,39.23,23.47,24.09,17.4,102,3,幃翔精密
6186,0.0,0.0,0.0,0.0,0.0,102,3,新潤
6187,890.34,39.12,14.99,15.25,12.62,102,3,萬潤科技
6188,11443.38,9.5,1.7,8.2,6.35,102,3,廣明光電
6190,3444.17,7.06,-0.15,-1.27,-1.59,102,3,萬泰科
6194,572.93,21.15,11.8,16.74,11.9,102,3,育富電子
6195,1185.32,61.98,19.42,20.07,16.63,102,3,詩肯
6198,58.62,56.85,-35.53,-32.31,-25.9,102,3,凌泰科技
6199,6.72,-10.61,-249.8,-289.81,-289.82,102,3,天品
6203,1792.7,25.72,13.66,14.44,11.57,102,3,海韻電
6204,503.72,28.9,12.19,16.14,12.01,102,3,艾華電子
6207,1532.96,19.59,5.68,5.05,3.41,102,3,雷科
6208,998.96,26.48,6.8,8.28,6.84,102,3,日揚科技
6210,745.07,32.73,18.86,19.36,15.05,102,3,慶生電子
6212,0.51,100.0,-11891.44,-11727.04,-11727.04,102,3,理銘
6217,784.25,39.85,7.77,11.08,9.14,102,3,中國探針
6218,860.49,44.53,11.67,11.59,9.03,102,3,豪勉科技
6219,977.6,40.67,25.8,22.9,19.8,102,3,富旺國際
6220,4379.41,16.52,0.68,0.51,0.3,102,3,岳豐
6221,1503.43,19.2,4.21,4.3,3.53,102,3,晉泰
6222,220.31,12.89,-15.2,-14.13,-14.67,102,3,上揚科技
6223,2306.48,47.37,13.05,12.88,10.81,102,3,旺矽
6227,2071.68,10.71,0.71,1.03,0.77,102,3,茂綸
6228,115.87,13.81,-39.98,22.39,18.81,102,3,全譜科技
6229,661.59,14.49,4.65,5.39,3.69,102,3,研通
6231,691.43,80.55,1.75,1.53,0.64,102,3,系微
6233,322.12,49.55,-22.08,-15.98,-15.98,102,3,旺玖科技
6234,331.15,-12.97,-26.65,-21.8,-20.92,102,3,高僑
6236,8.96,51.1,-136.33,-226.28,-226.28,102,3,康呈
6237,302.92,61.58,-5.1,-0.78,-0.02,102,3,驊訊
6238,900.47,10.34,7.27,7.7,7.7,102,3,勝麗國際
6240,264.76,19.18,0.05,1.05,1.04,102,3,松崗
6241,520.43,11.09,2.53,4.42,3.68,102,3,易通展
6242,176.5,17.56,-21.48,-29.22,-29.26,102,3,立康
6244,15119.96,5.64,-0.08,-0.75,-0.98,102,3,茂迪
6245,2758.22,30.7,8.14,9.17,7.58,102,3,立端科技
6246,2061.0,4.54,-13.9,-12.85,-12.98,102,3,臺龍
6247,766.18,20.57,-4.28,-2.1,-2.04,102,3,淇譽電
6248,106.57,1.7,-67.27,-41.39,-45.48,102,3,沛波
6259,771.88,13.67,-9.13,-4.86,-4.09,102,3,百徽
6261,2802.42,28.25,16.3,16.17,13.32,102,3,久元
6263,762.49,32.01,18.34,20.18,17.4,102,3,普萊德科
6264,198.19,26.03,-17.03,-18.47,-20.12,102,3,富裔
6265,9375.66,2.37,0.63,0.69,0.52,102,3,方土昶
6266,1255.1,7.31,-0.15,1.81,0.89,102,3,泰詠電子
6270,1622.42,10.5,-0.97,0.51,0.59,102,3,倍微科技
6274,8975.59,16.31,6.11,6.63,5.05,102,3,台燿
6275,1446.45,21.01,-0.42,0.4,0.2,102,3,元山科技
6276,1040.3,20.29,1.92,3.33,3.35,102,3,安鈦克
6279,1962.1,39.06,24.77,26.51,20.57,102,3,胡連
6284,2059.52,21.6,-0.14,2.19,1.36,102,3,佳邦科技
6287,549.27,-28.99,-39.7,-43.51,-43.84,102,3,元隆電子
6290,4816.85,13.5,3.58,4.01,2.76,102,3,良維科技
6291,274.66,20.51,-17.45,-17.61,-17.61,102,3,沛亨
6292,1044.67,28.95,9.83,12.31,9.55,102,3,迅德興業
6294,205.96,20.43,1.71,1.49,2.08,102,3,智基科技
6404,527.12,36.21,25.63,27.01,20.71,102,3,通訊-KY
6411,989.8,33.12,13.66,13.94,10.85,102,3,晶焱
6506,1375.17,12.05,4.38,3.91,3.1,102,3,(又又)邦
6508,1848.51,20.81,9.19,10.03,7.38,102,3,惠光
6509,2651.76,22.59,6.65,7.74,4.73,102,3,聚和
6603,2008.82,22.1,1.01,3.38,2.67,102,3,富強鑫
6609,2087.44,20.79,8.19,8.54,6.89,102,3,瀧澤科
6803,2809.11,27.87,23.56,24.39,21.1,102,3,崑鼎投控
8024,549.22,29.83,5.31,6.53,4.99,102,3,佑華
8032,3731.83,13.92,5.53,6.19,4.71,102,3,光菱電子
8034,194.88,39.44,-5.64,-4.08,-4.08,102,3,榮群電訊
8038,73.63,36.1,-55.94,-64.7,-64.7,102,3,長園科
8040,469.14,38.44,-13.51,-12.24,-12.24,102,3,九暘電子
8042,2233.84,28.1,18.06,18.34,17.92,102,3,金山電
8043,3561.45,7.83,3.11,5.44,4.18,102,3,蜜望實企
8044,11859.67,16.86,4.0,4.15,3.29,102,3,網路家庭
8047,576.48,33.69,2.64,4.09,3.26,102,3,星雲電腦
8048,510.77,27.84,9.75,9.61,7.5,102,3,德勝科技
8049,1080.72,16.72,4.59,5.13,3.65,102,3,晶采光電
8050,1961.17,32.56,11.34,11.67,9.38,102,3,廣積科技
8054,1898.15,32.25,4.79,5.32,3.36,102,3,安國
8059,923.17,12.57,-3.49,-1.37,-1.37,102,3,凱碩科技
8064,2215.62,18.93,7.75,8.3,6.62,102,3,東捷
8066,817.13,13.17,0.37,0.77,0.7,102,3,來思達
8067,473.09,14.58,-5.15,-3.93,-3.95,102,3,志旭國際
8068,871.67,6.42,-3.61,-3.11,-3.13,102,3,全達
8069,13038.68,11.57,-14.88,-10.15,-8.34,102,3,元太科技
8071,1293.94,17.51,4.22,8.29,6.52,102,3,能率網通
8074,864.12,22.53,6.98,9.26,7.86,102,3,鉅橡企業
8076,1697.22,25.43,7.21,7.83,6.4,102,3,伍豐科技
8077,249.49,-8.16,-24.71,-18.48,-18.48,102,3,洛碁實業
8080,428.82,7.75,-5.96,12.59,12.59,102,3,奧斯特
8083,758.15,36.47,23.4,24.0,20.58,102,3,瑞穎
8084,2777.4,1.69,0.05,0.67,0.57,102,3,巨虹電子
8085,3662.07,2.76,-5.51,-5.94,-6.06,102,3,福華
8086,841.28,10.25,-4.66,-3.99,-5.91,102,3,宏捷科技
8087,144.13,22.12,-1.31,-5.74,-5.91,102,3,華鎂鑫
8088,2568.67,10.92,8.31,8.97,7.46,102,3,品安
8091,944.96,33.23,19.32,20.32,17.48,102,3,翔名科技
8092,261.69,16.7,-1.73,0.29,-0.27,102,3,建暐精密
8093,522.83,26.41,-8.47,-6.97,-6.21,102,3,保銳科技
8096,7887.59,2.9,-1.43,-1.01,-0.99,102,3,擎亞
8097,124.95,10.92,-29.92,-23.79,-23.79,102,3,常珵科技
8099,2313.61,19.84,3.18,4.97,4.31,102,3,大同世界
8107,4460.06,0.22,-7.32,-6.8,-6.95,102,3,大億金茂
8109,541.08,48.2,32.24,40.45,33.62,102,3,博大科技
8111,793.09,15.23,-12.24,-10.03,-8.55,102,3,立碁電子
8121,1868.58,6.47,-12.47,-10.43,-9.42,102,3,越峰電子
8147,446.1,28.12,6.79,7.13,5.38,102,3,正淩精工
8155,1010.11,14.89,4.92,6.21,5.61,102,3,博智電子
8171,897.68,8.42,-5.94,-3.27,-3.31,102,3,天宇工業
8176,1306.72,21.29,-11.61,-6.32,-7.15,102,3,智捷
8182,2387.13,12.56,2.95,3.05,2.24,102,3,加高電子
8183,2051.7,4.48,-2.83,-1.6,-2.14,102,3,台灣精星
8234,3030.36,25.68,3.95,5.29,4.11,102,3,新漢
8240,8537.09,9.58,1.55,2.05,1.27,102,3,華宏新技
8255,2474.67,28.18,17.91,17.98,14.76,102,3,朋程科技
8277,1101.49,14.64,4.7,4.94,4.37,102,3,商丞科技
8287,11956.24,3.12,1.46,2.23,1.78,102,3,英格爾科
8289,1182.06,18.37,2.3,4.32,3.3,102,3,泰藝電子
8291,482.83,-4.58,-18.3,-14.1,-11.66,102,3,尚茂電子
8299,23119.12,22.93,15.08,16.29,14.22,102,3,群聯電子
8349,2860.51,20.16,6.11,7.77,5.7,102,3,恒耀國際
8354,763.16,15.47,0.02,21.99,19.79,102,3,冠好科技
8358,3155.83,3.61,-0.86,-2.1,-2.1,102,3,金居開發
8383,1696.84,22.18,8.43,8.57,7.32,102,3,千附
8390,3174.58,2.58,-1.53,0.04,-0.37,102,3,金益鼎
8401,958.93,24.12,3.68,-6.6,-8.17,102,3,白紗科技
8403,1389.69,18.6,4.76,5.41,4.28,102,3,盛弘醫藥
8406,3519.47,62.21,31.65,34.01,29.43,102,3,金可-KY
8409,130.07,68.56,-21.95,-22.04,-21.77,102,3,商之器
8410,848.92,28.49,7.74,9.67,8.4,102,3,森田
8416,475.51,58.3,24.98,26.99,21.97,102,3,實威
8418,1597.1,20.22,8.16,5.05,3.8,102,3,捷必勝-KY
8421,718.19,19.45,-2.99,-2.21,-3.3,102,3,旭源
8423,252.71,24.48,12.29,12.64,9.61,102,3,保綠-KY
8424,593.34,27.01,18.09,18.85,14.84,102,3,惠普
8426,1282.97,31.91,12.91,13.16,10.5,102,3,紅木-KY
8432,451.98,69.58,24.44,25.66,21.23,102,3,東生華
8433,1823.25,20.18,9.01,10.2,8.16,102,3,弘帆
8435,438.23,53.74,18.5,20.03,16.45,102,3,鉅邁
8436,1028.36,33.62,10.33,12.14,9.61,102,3,大江生醫
8446,644.95,36.81,14.06,16.15,13.17,102,3,華研音樂
8905,2341.03,28.1,18.21,18.43,17.29,102,3,裕國冷凍
8906,121.71,2.03,-16.03,-13.69,-13.69,102,3,花王企業
8908,4297.26,6.43,4.94,4.91,4.07,102,3,欣雄
8913,42.13,57.68,14.77,33.08,40.27,102,3,全銓
8916,7175.56,13.23,5.18,5.66,4.4,102,3,光隆
8917,1419.36,13.28,9.16,9.59,7.94,102,3,欣泰
8921,552.44,18.5,8.88,11.25,9.3,102,3,沈氏藝印
8923,235.48,48.11,2.22,4.64,3.88,102,3,時報文化
8924,2768.96,8.2,-6.77,-6.32,-5.23,102,3,大田精密
8927,3207.39,8.82,0.41,0.32,0.17,102,3,北基
8928,1439.97,14.75,-3.08,-2.69,-4.41,102,3,鉅明
8929,967.16,20.75,7.76,8.94,6.24,102,3,富堡
8930,1048.78,20.06,1.3,19.63,19.6,102,3,青鋼
8931,970.04,15.12,10.1,10.86,8.89,102,3,大園汽電
8932,957.39,16.46,5.47,4.45,5.23,102,3,宏大拉鍊
8933,3384.74,12.19,2.95,4.71,3.44,102,3,愛地雅
8934,485.95,22.08,4.69,8.16,2.9,102,3,衡平
8935,679.33,6.24,-11.4,-10.44,-11.08,102,3,邦泰
8936,1625.72,26.39,21.26,19.76,16.58,102,3,國統國際
8937,346.42,11.26,2.49,6.35,5.43,102,3,合騏工業
8938,8271.3,5.5,-2.34,-2.26,-2.28,102,3,明安
8941,2261.51,28.08,-2.26,-1.49,-1.49,102,3,關中
8942,2435.46,33.36,21.1,23.25,17.93,102,3,森鉅
9949,380.58,73.65,-2.77,0.42,-1.06,102,3,琉園
9950,2532.58,15.84,1.82,2.61,1.93,102,3,萬國通路
9951,1973.85,41.28,22.0,23.23,18.68,102,3,皇田工業
9960,556.7,29.51,4.37,6.5,5.07,102,3,邁達康
9962,2285.26,5.08,3.07,3.21,2.64,102,3,有益鋼鐵
1469,409.07,9.66,-0.47,3.04,2.45,102,3,理隆纖維
1566,1576.84,12.08,1.53,2.04,1.43,102,3,捷邦
1613,33003.55,1.54,0.21,-0.36,-0.51,102,3,台一
1704,37457.33,5.12,-0.01,0.74,-1.07,102,3,榮化
1715,7859.44,14.17,5.6,5.98,4.98,102,3,萬洲化學
1729,722.63,16.4,-55.93,-54.02,-55.66,102,3,必翔實業
2311,155698.04,19.46,9.7,8.71,6.95,102,3,日月光
2325,50512.43,20.01,10.47,9.23,7.19,102,3,矽品
2361,198.64,21.82,-45.31,-21.88,-21.87,102,3,鴻友科技
2384,53133.04,-5.41,-10.87,-10.92,-10.94,102,3,勝華科技
2437,2135.89,22.55,12.77,14.03,9.3,102,3,旺詮
2475,43215.91,11.21,-2.8,-9.8,-10.69,102,3,華映
2833,53918.21,7.45,2.71,2.66,1.82,102,3,台灣人壽
2848,4048.43,38.87,17.16,17.02,14.65,102,3,華南保
2877,11088.64,38.88,4.36,4.42,3.04,102,3,國泰產險
3061,3511.2,-14.32,-29.85,-30.57,-30.42,102,3,璨圓光電
3068,2017.59,17.97,6.08,6.65,6.18,102,3,美磊
3126,131.06,51.12,-7.2,-4.84,-3.19,102,3,信億科技
3291,1044.67,32.25,16.05,16.65,14.03,102,3,遠翔科
3299,1697.17,24.34,5.89,3.57,3.1,102,3,帛漢
3315,6389.47,6.36,0.11,0.4,0.17,102,3,宣昶
3428,785.77,34.81,9.88,10.67,7.92,102,3,光燿科
3431,751.54,14.3,-2.75,-2.18,-2.18,102,3,長天科技
3474,38323.78,28.72,27.63,26.48,26.48,102,3,華亞科
3514,10782.56,-0.94,-5.71,-7.71,-7.74,102,3,昱晶能源
3519,9414.28,-13.8,-18.27,-18.29,-18.23,102,3,綠能
3553,1542.22,19.27,3.33,4.05,4.26,102,3,力積
3559,819.26,30.33,17.08,17.6,14.07,102,3,全智科
3561,4694.63,3.78,-1.62,-7.82,-7.82,102,3,昇陽光電
3573,3278.87,8.98,-4.46,-2.95,-2.96,102,3,穎台
3579,9893.78,-12.83,-17.54,-17.57,-17.79,102,3,尚志
3582,1591.68,49.28,31.0,32.55,25.93,102,3,凌耀
3584,7200.95,5.18,-3.39,-2.82,-2.88,102,3,介面光電
3658,3901.74,70.34,44.89,46.81,42.16,102,3,漢微科
3662,252.94,7.21,-65.87,-68.4,-64.65,102,3,齊民
3697,24603.21,44.55,18.55,19.63,14.77,102,3,F-晨星
4103,4054.66,38.49,14.05,15.89,12.86,102,3,百略醫學
4180,192.14,13.02,-262.05,-165.32,-166.29,102,3,安成藥業
4703,983.04,12.26,9.75,14.22,12.79,102,3,揚華
4733,2650.91,20.54,7.84,7.99,6.35,102,3,上緯企業
4965,494.99,36.36,12.03,12.42,9.87,102,3,商店街
4984,731.82,28.0,-2.51,-1.43,-0.95,102,3,科納-KY
5255,975.22,18.8,4.81,7.26,4.92,102,3,美桀
5261,1626.95,46.64,20.36,21.19,19.43,102,3,創傑
5266,839.05,74.65,30.31,30.05,18.77,102,3,F*AS
5280,3622.33,45.12,27.41,27.98,26.95,102,3,F-敦泰
5286,508.53,45.74,9.12,10.7,8.87,102,3,育駿科技
5326,2824.22,7.24,0.36,0.52,0.52,102,3,漢磊科技
5384,7185.51,5.21,-0.35,-0.29,-0.23,102,3,捷元
5395,30.52,37.06,-275.42,-340.97,-340.97,102,3,圓方創新
5466,1627.35,8.53,-0.43,10.64,7.9,102,3,泰林
5467,17.65,77.4,-954.63,-834.61,-1015.97,102,3,聯福生
5480,5221.69,14.58,8.37,12.26,10.44,102,3,統盟電子
5491,6744.18,15.89,0.13,0.1,0.08,102,3,連展科技
5505,329.58,-2.27,-53.36,-85.54,-88.57,102,3,和旺
5506,2585.65,5.67,2.16,0.32,0.05,102,3,長鴻
5828,19054.02,37.77,14.34,14.07,11.83,102,3,富邦保
5831,175752.32,10.16,5.0,5.1,4.79,102,3,新光人壽
5834,3314.71,31.97,10.2,10.27,7.19,102,3,兆豐保險
5846,464078.48,5.9,3.21,3.39,3.39,102,3,國泰人壽
5865,354515.81,7.59,5.06,5.15,4.68,102,3,富邦人壽
5877,45068.72,4.61,2.61,2.62,2.73,102,3,中信人壽
6105,3699.91,31.37,7.54,8.46,6.38,102,3,瑞傳科技
6107,1736.28,7.33,-0.06,1.37,0.9,102,3,華美電子
6135,4311.23,4.79,0.46,2.14,2.04,102,3,佳營
6145,8601.51,4.24,-0.4,0.06,-0.12,102,3,勁永國際
6211,312.61,17.55,-17.59,2.02,-1.35,102,3,福登精密
6250,204.58,13.12,5.21,3.39,-2.3,102,3,宇加
6286,8236.42,38.76,14.93,15.37,12.75,102,3,立錡
6298,5227.34,15.34,4.75,5.42,4.29,102,3,崴強科技
6702,9265.91,7.45,-1.56,-1.26,-0.89,102,3,復興航空
8053,4261.95,4.58,-8.03,-8.0,-9.74,102,3,巨擘科技
8078,22148.0,6.58,-1.66,-0.3,-0.44,102,3,華寶通訊
8079,394.75,36.94,26.23,27.61,24.11,102,3,誠遠科技
8082,30.22,17.24,-148.3,-126.29,-128.25,102,3,深耕
8266,325.98,-10.52,-36.51,-41.08,-49.74,102,3,中日新
8925,1806.69,3.1,-11.61,-16.88,-16.87,102,3,偉盟
1101,116098.95,19.66,15.31,16.02,13.02,102,4,台泥
1102,70172.78,12.85,9.47,14.65,12.04,102,4,亞泥
1103,4268.31,5.5,9.75,31.37,30.22,102,4,嘉泥
1104,5276.16,8.75,2.18,21.77,21.21,102,4,環球水泥
1108,4869.59,11.14,5.57,4.35,3.34,102,4,幸福水泥
1109,4551.24,17.69,7.09,8.15,7.09,102,4,信大水泥
1110,2024.6,12.73,9.6,5.53,7.25,102,4,東泥
1201,29200.4,31.59,4.44,3.79,2.41,102,4,味全公司
1203,5996.15,21.81,7.43,8.85,6.06,102,4,味王公司
1210,90478.02,8.46,0.93,2.87,2.49,102,4,大成長城
1213,720.14,14.67,2.42,2.9,2.28,102,4,大飲
1215,18122.41,9.3,2.98,3.12,2.49,102,4,卜蜂企業
1216,423056.21,30.93,4.28,5.98,4.9,102,4,統一
1217,4479.8,30.77,-0.81,-3.06,-3.16,102,4,愛之味
1218,9112.16,12.55,-3.83,-1.16,-1.31,102,4,泰山企業
1219,10510.87,5.08,-0.17,0.19,0.23,102,4,福壽實業
1220,3535.82,6.85,1.03,1.36,1.14,102,4,台榮
1225,14209.09,4.8,1.06,0.69,0.51,102,4,福懋油
1227,20379.21,27.75,9.8,11.03,9.14,102,4,佳格
1229,5364.07,11.37,4.5,25.65,24.65,102,4,聯華實業
1231,5386.84,25.53,6.04,8.0,6.3,102,4,聯華食品
1232,20047.36,6.36,3.79,4.25,3.56,102,4,大統益
1233,2076.26,60.4,11.51,13.37,11.11,102,4,天仁
1234,6537.72,28.13,1.61,14.92,4.77,102,4,黑松
1235,249.39,7.24,-5.06,-17.38,-18.45,102,4,興泰
1236,2685.12,29.28,7.24,5.83,5.07,102,4,宏亞食品
1256,1729.64,29.37,17.61,18.44,12.53,102,4,鮮活果汁-KY
1262,5170.77,33.2,27.35,26.01,21.89,102,4,綠悅-KY
1301,215424.77,7.27,2.13,10.75,9.62,102,4,台塑
1303,311005.29,10.5,4.76,9.95,8.06,102,4,南亞塑膠
1304,58678.88,8.04,2.32,3.59,2.88,102,4,台聚
1305,14191.32,13.83,6.42,7.07,5.74,102,4,華夏
1307,10488.15,23.99,9.13,9.8,7.62,102,4,三芳化工
1308,5804.23,8.47,4.81,10.44,9.25,102,4,亞聚
1309,21438.96,2.37,-0.8,0.07,0.08,102,4,台達化工
1310,21756.53,6.77,4.73,4.27,4.68,102,4,台苯
1312,26288.58,12.36,7.7,9.92,8.22,102,4,國喬石化
1313,51599.11,2.81,-0.31,1.27,1.15,102,4,聯成
1314,35338.54,-1.5,-5.09,-3.92,-4.13,102,4,中石化
1315,3388.8,17.05,1.8,5.36,5.03,102,4,達新工業
1316,1282.36,18.98,-10.03,-16.09,-16.4,102,4,上曜
1319,19616.36,23.05,7.1,8.66,7.13,102,4,東陽
1321,5889.76,6.32,-0.33,0.68,0.22,102,4,大洋
1323,3289.48,25.14,12.94,13.44,9.21,102,4,永裕
1324,1488.3,16.12,3.28,3.64,2.92,102,4,地球工業
1325,1089.4,11.92,5.9,8.13,6.58,102,4,恒大
1326,427999.93,7.61,4.43,7.08,6.23,102,4,台化
1337,7180.94,33.5,27.18,26.54,17.93,102,4,再生-KY
1338,7313.09,22.02,7.01,8.38,6.29,102,4,廣華-KY
1339,1222.79,33.68,19.22,22.15,17.95,102,4,昭輝
1340,2673.66,36.37,31.93,31.42,26.23,102,4,勝悅-KY
1402,238840.66,19.46,5.57,6.91,5.98,102,4,遠東新
1410,603.3,29.44,17.29,18.76,16.87,102,4,南染
1413,4669.07,-3.47,-6.05,-6.32,-6.38,102,4,宏洲纖維
1414,1340.59,12.46,7.32,9.63,10.17,102,4,東和
1416,330.77,16.54,-49.64,35.27,19.21,102,4,廣豐
1417,3315.95,26.83,-3.59,0.97,0.5,102,4,嘉裕
1418,2146.32,1.65,-6.68,-5.53,-5.7,102,4,東華
1419,1005.65,24.55,-3.3,16.71,16.35,102,4,新紡
1423,821.89,3.54,-0.89,-2.72,-0.45,102,4,利華羊毛
1432,897.94,15.47,-17.51,-12.16,-12.69,102,4,大魯閣實業
1434,47461.89,9.63,4.25,5.6,4.59,102,4,福懋興業
1435,23.94,84.97,-56.57,-46.98,-46.98,102,4,中福國際
1436,93.27,17.67,-21.23,-11.87,-11.84,102,4,華友聯
1437,1352.66,1.92,-10.03,-38.4,-43.95,102,4,勤益投控
1438,60.91,71.37,52.51,53.22,48.86,102,4,裕豐
1439,449.64,2.41,-4.41,0.45,0.36,102,4,中和羊毛
1440,21549.29,11.96,5.73,7.4,5.55,102,4,南紡
1441,1330.6,6.94,-4.43,-0.92,-0.92,102,4,大東紡織
1442,3996.94,43.15,34.89,35.02,32.58,102,4,名軒
1443,2273.59,0.66,-7.53,-7.62,-7.69,102,4,立益紡織
1444,12367.73,5.57,1.34,5.84,5.62,102,4,力麗
1445,2087.41,8.76,2.14,3.2,3.13,102,4,大宇紡織
1446,770.88,17.96,-2.32,-0.87,-1.48,102,4,宏和
1447,26503.19,5.51,2.97,4.63,4.04,102,4,力鵬
1449,3721.14,5.02,-5.46,-4.26,-4.34,102,4,佳和實業
1451,13877.51,11.22,5.35,6.72,5.68,102,4,年興紡織
1452,2153.52,8.3,4.38,7.94,6.36,102,4,宏益
1453,296.32,15.66,4.46,7.93,6.52,102,4,大將
1454,2076.87,7.84,1.3,2.02,1.76,102,4,台富
1455,18274.71,3.26,0.9,2.22,2.01,102,4,集盛
1456,838.81,2.61,-9.83,-14.27,-13.37,102,4,怡華
1457,4416.88,2.61,-1.26,4.48,4.14,102,4,宜進
1459,4088.51,2.23,-1.64,4.82,4.32,102,4,聯發紡織
1460,7642.8,15.75,2.8,3.01,3.01,102,4,宏遠
1463,929.51,9.41,-3.43,6.45,6.31,102,4,強盛染整
1464,4589.04,11.76,-1.7,-0.72,-0.86,102,4,得力實業
1465,2650.72,12.83,4.09,5.98,5.38,102,4,偉全實業
1466,5230.46,8.61,1.9,2.14,1.88,102,4,聚隆
1467,7239.35,18.52,2.25,2.46,1.53,102,4,南緯實業
1468,766.22,14.43,-6.45,-6.41,-6.41,102,4,昶和纖維
1470,669.1,13.97,4.7,5.49,4.38,102,4,大統新創
1471,5655.96,5.68,-0.49,0.62,0.55,102,4,首利
1472,882.07,5.16,-10.86,-12.15,-11.99,102,4,三洋紡
1473,9333.75,25.56,0.4,0.58,-0.8,102,4,台南企業
1474,3599.56,6.3,-0.2,2.29,1.98,102,4,弘裕
1475,221.67,-22.84,-46.57,-70.07,-70.04,102,4,本盟光電
1476,18141.8,28.22,18.14,18.29,15.1,102,4,儒鴻
1477,17910.94,19.92,9.07,9.19,7.49,102,4,聚陽實業
1503,19641.85,18.1,3.88,7.86,6.24,102,4,士電
1504,56618.54,23.82,8.17,9.54,7.38,102,4,東元電機
1506,1433.89,7.59,-5.77,-6.48,-6.93,102,4,正道
1507,19914.34,25.57,10.42,11.26,8.68,102,4,永大機電
1512,3717.54,13.66,-1.11,-1.29,-3.1,102,4,瑞利
1513,10095.33,18.82,5.83,7.36,5.76,102,4,中興電
1514,3457.02,12.7,1.93,1.91,1.97,102,4,亞力電機
1515,3287.01,19.49,1.52,6.58,6.26,102,4,力山
1516,141.73,7.87,0.53,3.16,3.16,102,4,川飛
1517,3876.16,16.18,7.55,13.71,10.16,102,4,利奇機械
1519,4450.35,15.72,2.7,3.24,2.59,102,4,華城電機
1521,4203.62,16.02,6.43,8.74,7.29,102,4,大億
1522,16496.01,17.75,2.83,1.88,1.21,102,4,堤維西
1524,2476.75,11.79,-1.2,-2.15,-1.99,102,4,耿鼎企業
1525,1226.36,10.44,2.51,29.72,24.25,102,4,江申工業
1526,707.57,20.39,5.27,5.52,4.95,102,4,日馳
1527,2704.72,25.69,15.32,23.75,19.41,102,4,鑽全
1528,3164.91,24.67,2.1,3.98,3.36,102,4,恩德
1529,125.68,15.09,-48.52,-63.75,-66.23,102,4,樂士
1530,2992.67,21.97,7.81,9.99,7.89,102,4,亞崴機電
1531,3019.44,22.54,9.05,13.2,9.59,102,4,高林股
1532,14915.06,21.91,9.74,29.06,25.75,102,4,勤美
1533,2333.26,35.98,9.2,12.65,8.58,102,4,車王電
1535,10260.71,9.54,5.22,7.3,5.99,102,4,中宇
1536,3723.55,25.8,12.42,13.8,11.69,102,4,和大工業
1537,5694.78,19.47,12.48,13.22,10.17,102,4,廣隆光電
1538,776.39,12.73,-27.75,-60.1,-59.68,102,4,正峰新
1539,1953.52,10.34,4.42,5.7,4.63,102,4,巨庭機械
1540,938.98,21.86,11.37,14.59,12.52,102,4,喬福機械
1541,1838.15,12.4,-2.2,-1.97,-1.24,102,4,錩泰
1558,5555.08,24.96,15.42,16.61,12.95,102,4,伸興
1560,4062.4,29.34,17.96,15.83,12.95,102,4,中砂
1568,1815.35,15.76,5.82,6.27,4.35,102,4,倉佑
1582,9071.51,22.04,10.91,10.87,7.22,102,4,信錦
1583,5882.76,25.79,9.92,11.57,9.08,102,4,程泰
1587,1213.18,25.05,4.78,9.75,8.91,102,4,吉茂
1589,5899.43,28.6,14.61,12.37,9.17,102,4,永冠-KY
1590,7300.29,55.29,30.06,32.42,23.64,102,4,亞德客-KY
1592,4308.56,30.65,13.3,10.84,9.23,102,4,英瑞-KY
1598,3724.55,23.48,0.26,0.65,0.63,102,4,岱宇國際
1603,2902.6,15.75,10.6,10.04,8.47,102,4,華電
1604,11122.34,18.68,0.44,5.26,4.33,102,4,聲寶
1605,148634.96,3.12,0.03,-1.56,-1.64,102,4,華新
1608,11043.93,-0.17,-2.23,4.12,4.03,102,4,華榮
1609,16904.85,4.55,-1.13,0.89,0.78,102,4,大亞電線
1611,3202.98,21.45,-3.41,-15.12,-17.04,102,4,中電
1612,4283.84,2.68,-2.74,0.82,1.01,102,4,宏泰
1614,5194.53,17.78,4.35,5.53,4.74,102,4,三洋電
1615,2899.68,4.74,1.15,1.38,1.06,102,4,大山
1616,3414.83,2.5,-3.23,-0.38,0.1,102,4,億泰
1617,3815.64,6.53,0.75,0.76,0.43,102,4,榮星電線
1618,2533.26,2.39,-2.09,-2.54,-2.58,102,4,合機公司
1626,12982.5,20.22,3.38,5.57,4.71,102,4,艾美特-KY
1701,5173.85,30.28,4.54,6.31,4.67,102,4,中化
1702,13426.12,32.22,10.33,9.89,6.7,102,4,南僑投控
1707,5652.41,88.37,23.74,25.25,20.9,102,4,葡萄王
1708,4050.57,22.75,11.53,13.71,10.81,102,4,東鹼
1709,11321.97,9.55,3.2,3.58,2.68,102,4,和益化工
1710,15433.94,14.66,10.55,9.97,8.2,102,4,東聯
