公司代號,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,貼現及放款－淨額,備供出售金融資產－淨額,持有至到期日金融資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,保留盈餘（或累積虧損）,歸屬於母公司業主權益合計,權益合計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,存放央行及拆借金融同業,避險之衍生金融資產,附賣回票券及債券投資,再保險合約資產－淨額,投資性不動產－淨額,央行及金融同業存款,避險之衍生金融負債,應付商業本票－淨額,應付債券,其他借款,歸屬於母公司業主之權益,應收款項,待出售資產,投資,再保險合約資產,不動產及設備,無形資產,其他資產,分離帳戶保險商品資產,短期債務,以成本衡量之金融負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,分離帳戶保險商品負債,庫藏股,年份,季度,公司名稱,待註銷股本股數（單位：股）
2384.0,,,,,,,,,,,,,,,,,,,,83108578.0,,,,,,,,,,,,,,,,,50389474.0,18477784,15604397.0,-1884671.0,376653.0,0.0,32574163.0,,,144941.0,32719104.0,0.0,0,17.63,28183892.0,54924686.0,,36049040.0,14340434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勝華科技,
2475.0,,,,,,,,,,,,,,,,,,,,96341677.0,,,,,,,,,,,,,,,,,73797033.0,64794541,178502.0,-46426168.0,-2391334.0,,16155541.0,,,6389103.0,22544644.0,0.0,0,2.49,35408250.0,60933427.0,,58834267.0,14962766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,華映,
2549.0,,,,,,,,,,,,,,,,,,,,10121250.0,,,,,,,,,,,,,,,,,6004661.0,2900908,,1096316.0,101053.0,,4098277.0,,,18312.0,4116589.0,0.0,0,14.13,6879507.0,3241743.0,,4437659.0,1567002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,遠揚建設,
2580.0,,,,,,,,,,,,,,,,,,,,3425910.0,,,,,,,,,,,,,,,,,1713121.0,1399771,3342.0,290428.0,19248.0,,,,,,1712789.0,0.0,0,13.49,3234629.0,191281.0,,1649288.0,63833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,遠揚營造,
2858.0,,,,,,,,,,,,,,,,,,,,124146281.0,,,,,,,,,,,,,,,,,108321577.0,8299941,2313087.0,3153499.0,-259463.0,,13507064.0,,,2317640.0,15824704.0,0.0,0,16.27,89155487.0,34990794.0,,81283410.0,27038167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中租迪和,
2920.0,,,,,,,,,,,,,,,,,,,,2997506.0,,,,,,,,,,,,,,,,,784298.0,2076667,,32563.0,680.0,,2109910.0,,,103298.0,2213208.0,0.0,0,10.46,754208.0,2243298.0,,309756.0,474542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,海景,
3151.0,,,,,,,,,,,,,,,,,,,,571904.0,,,,,,,,,,,,,,,,,238779.0,253211,7191.0,53401.0,2533.0,,316336.0,,,16789.0,333125.0,0.0,0,13.18,458725.0,113179.0,,220699.0,18080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,智泰科技,
3431.0,,,,,,,,,,,,,,,,,,,,554352.0,,,,,,,,,,,,,,,,,213804.0,598205,3821.0,-261478.0,,,340548.0,,,,340548.0,0.0,0,5.69,299931.0,254421.0,,165226.0,48578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,長天科技,
3472.0,,,,,,,,,,,,,,,,,,,,777449.0,,,,,,,,,,,,,,,,,386862.0,562740,0.0,-247963.0,-2065.0,0.0,312712.0,,,77875.0,390587.0,0.0,0,5.56,268998.0,508451.0,,229209.0,157653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,友荃,
3507.0,,,,,,,,,,,,,,,,,,,,889079.0,,,,,,,,,,,,,,,,,343061.0,318000,72128.0,149555.0,4093.0,,543776.0,,,2242.0,546018.0,0.0,0,17.1,557976.0,331103.0,,240401.0,102660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,力群,
3509.0,,,,,,,,,,,,,,,,,,,,2214941.0,,,,,,,,,,,,,,,,,425315.0,1704633,0.0,84993.0,0.0,0.0,,,,,1789626.0,0.0,0,10.5,766422.0,1448519.0,,242759.0,182556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聯禾,
3519.0,,,,,,,,,,,,,,,,,,,,27182644.0,,,,,,,,,,,,,,,,,17321022.0,3441285,7527199.0,-1253047.0,-408552.0,0.0,9306885.0,,,554737.0,9861622.0,0.0,0,27.04,9369605.0,17813039.0,,13440607.0,3880415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,綠能,
3554.0,,,,,,,,,,,,,,,,,,,,251972.0,,,,,,,,,,,,,,,,,75712.0,158580,11572.0,6291.0,-183.0,,176260.0,,,,176260.0,0.0,0,11.11,141924.0,110048.0,,63176.0,12536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,精品,
3566.0,,,,,,,,,,,,,,,,,,,,2628985.0,,,,,,,,,,,,,,,,,1329559.0,1568196,562794.0,-864441.0,-2020.0,,1264529.0,,,34897.0,1299426.0,0.0,0,8.06,827800.0,1801185.0,,1085839.0,243720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,太陽光,
3572.0,,,,,,,,,,,,,,,,,,,,528295.0,,,,,,,,,,,,,,,,,49842.0,303615,111548.0,62922.0,368.0,,478453.0,,,,478453.0,0.0,0,15.76,404003.0,124292.0,,49830.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宏芯科技,
3579.0,,,,,,,,,,,,,,,,,,,,30009268.0,,,,,,,,,,,,,,,,,18174134.0,1155973,1099326.0,2826773.0,-29642.0,,5052430.0,,,6782704.0,11835134.0,0.0,0,43.71,9946592.0,20062676.0,,13956792.0,4217342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尚志,
3637.0,,,,,,,,,,,,,,,,,,,,520359.0,,,,,,,,,,,,,,,,,378088.0,507285,194497.0,-559511.0,,,,,,,142271.0,0.0,0,2.8,278622.0,241737.0,,280060.0,98028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,沃福仕,
3690.0,,,,,,,,,,,,,,,,,,,,2609798.0,,,,,,,,,,,,,,,,,878348.0,1480649,695269.0,-397965.0,,-46503.0,1731450.0,,,0.0,1731450.0,4653788.0,0,12.07,1330918.0,1278880.0,,496506.0,381842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,群豐科技,
4177.0,,,,,,,,,,,,,,,,,,,,148599.0,,,,,,,,,,,,,,,,,21068.0,270000,122000.0,-262732.0,-1737.0,0.0,127531.0,,,0.0,127531.0,0.0,0,4.72,107937.0,40662.0,,20917.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,柏登,
4184.0,,,,,,,,,,,,,,,,,,,,977536.0,,,,,,,,,,,,,,,,,484982.0,418000,81368.0,-6814.0,,,,,,,492554.0,0.0,0,11.78,320592.0,656944.0,,383302.0,101680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,昕琦科技,
4427.0,,,,,,,,,,,,,,,,,,,,6895868.0,,,,,,,,,,,,,,,,,5205892.0,1537279,94510.0,58311.0,-124.0,0.0,1689976.0,,,0.0,1689976.0,0.0,0,10.99,2196337.0,4699531.0,,2749239.0,2456653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,展頌,
4539.0,,,,,,,,,,,,,,,,,,,,1376543.0,,,,,,,,,,,,,,,,,563384.0,920000,0.0,-106841.0,0.0,,,,,,813159.0,0.0,0,8.84,477535.0,899008.0,,347509.0,215875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台智網,
4757.0,,,,,,,,,,,,,,,,,,,,867039.0,,,,,,,,,,,,,,,,,146612.0,448000,51880.0,220547.0,,,,,,,720427.0,0.0,0,16.08,299814.0,567225.0,,146612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華全球,
4920.0,,,,,,,,,,,,,,,,,,,,794591.0,,,,,,,,,,,,,,,,,443720.0,352548,42148.0,-43634.0,-191.0,0.0,350871.0,,,,350871.0,0.0,0,9.95,600589.0,194002.0,,390402.0,53318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尚芳國際,
4949.0,,,,,,,,,,,,,,,,,,,,2376412.0,,,,,,,,,,,,,,,,,1494034.0,454589,432595.0,-79345.0,26942.0,,834781.0,,,47597.0,882378.0,0.0,0,18.36,1482437.0,893975.0,,1421839.0,72195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有成精密,
5236.0,,,,,,,,,,,,,,,,,,,,1144953.0,,,,,,,,,,,,,,,,,316839.0,499899,298666.0,28539.0,1010.0,0.0,,0.0,0.0,,828114.0,0.0,0,16.57,1074062.0,70891.0,,238613.0,78226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凌陽創新,
5268.0,,,,,,,,,,,,,,,,,,,,3882291.0,,,,,,,,,,,,,,,,,2292262.0,1380031,50000.0,159998.0,,,,,,,1590029.0,0.0,0,11.52,978737.0,2903554.0,,1826663.0,465599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新科光電,
5286.0,,,,,,,,,,,,,,,,,,,,502663.0,,,,,,,,,,,,,,,,,158508.0,161523,158187.0,53315.0,-257.0,-28613.0,344155.0,0.0,,0.0,344155.0,391000.0,0,27.29,456349.0,46314.0,,158508.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,育駿科技,
5295.0,,,,,,,,,,,,,,,,,,,,734173.0,,,,,,,,,,,,,,,,,436402.0,291400,18787.0,-13399.0,983.0,0.0,297771.0,0.0,,0.0,297771.0,0.0,0,10.22,388872.0,345301.0,,259315.0,177087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,懷藝,
5346.0,,,,,,,,,,,,,,,,,,,,54503825.0,,,,,,,,,,,,,,,,,60514777.0,22162416,186065.0,-29775001.0,41809.0,-95672.0,-7480383.0,,,1469431.0,-6010952.0,1270638.0,0,-3.38,22344759.0,32159066.0,,18048061.0,42466716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,力晶,
5541.0,,,,,,,,,,,,,,,,,,,,722273.0,,,,,,,,,,,,,,,,,408311.0,273590,,40265.0,107.0,,,,,,313962.0,0.0,0,12.51,564229.0,158044.0,,342049.0,66262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,廣朋實業,
8029.0,,,,,,,,,,,,,,,,,,,,1834353.0,,,,,,,,,,,,,,,,,957958.0,677820,83320.0,132574.0,-533.0,-17041.0,876140.0,,,255.0,876395.0,1945000.0,0,13.71,1326923.0,507430.0,,347755.0,610203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,久尹股份,
8053.0,,,,,,,,,,,,,,,,,,,,6638690.0,,,,,,,,,,,,,,,,,2363507.0,4118176,543962.0,-519183.0,31082.0,0.0,4174037.0,,,101146.0,4275183.0,0.0,0,10.14,2173690.0,4465000.0,,1554924.0,808583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,巨擘科技,
8227.0,,,,,,,,,,,,,,,,,,,,382156.0,,,,,,,,,,,,,,,,,97538.0,331930,0.0,-48681.0,1369.0,,,,,,284618.0,0.0,0,8.57,220970.0,161186.0,,80855.0,16683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,巨有科技,
8338.0,,,,,,,,,,,,,,,,,,,,54826569.0,,,,,,,,,,,,,,,,,15089789.0,20000000,4000000.0,15350809.0,385971.0,,39736780.0,,,0.0,39736780.0,0.0,0,19.87,9542565.0,45284004.0,,8713593.0,6376196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,麥寮汽電,
8366.0,,,,,,,,,,,,,,,,,,,,1143507.0,,,,,,,,,,,,,,,,,269741.0,662486,0.0,174501.0,36779.0,0.0,,0.0,0.0,,873766.0,0.0,0,13.19,811450.0,332057.0,,163883.0,105858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華彩色,
8376.0,,,,,,,,,,,,,,,,,,,,66735509.0,,,,,,,,,,,,,,,,,29145527.0,18338262,26328.0,18206857.0,852819.0,,37424266.0,,,165716.0,37589982.0,0.0,0,20.41,13763815.0,52971694.0,,19391487.0,9754040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,遠鼎投資,
8387.0,,,,,,,,,,,,,,,,,,,,4083000.0,,,,,,,,,,,,,,,,,705285.0,1141324,95639.0,1515639.0,625113.0,,,,,,3377715.0,0.0,0,29.59,1085575.0,2997425.0,,625522.0,79763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,緯來電視,
8394.0,,,,,,,,,,,,,,,,,,,,119651717.0,,,,,,,,,,,,,,,,,26788563.0,43855000,34413729.0,14161873.0,432552.0,,,,,,92863154.0,0.0,0,21.18,60915292.0,58736425.0,,11464403.0,15324160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,臺灣菸酒,
8960.0,,,,,,,,,,,,,,,,,,,,606808.0,,,,,,,,,,,,,,,,,299408.0,211600,4060.0,91740.0,0.0,0.0,,0.0,0.0,,307400.0,0.0,0,14.53,420833.0,185975.0,,271405.0,28003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,紅樹林,
8966.0,,,,,,,,,,,,,,,,,,,,1384914.0,,,,,,,,,,,,,,,,,443252.0,680902,0.0,260760.0,0.0,0.0,,,,,941662.0,0.0,0,13.83,966474.0,418440.0,,387065.0,56187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鳳信有線,
8977.0,,,,,,,,,,,,,,,,,,,,1039450.0,,,,,,,,,,,,,,,,,292942.0,520000,63000.0,163508.0,0.0,0.0,,,,,746508.0,0.0,0,15.62,144952.0,894498.0,,239926.0,53016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南國有線,
9963.0,,,,,,,,,,,,,,,,,,,,1884857138.0,,,,,,,,,,,,,,,,,1723499150.0,330000000,0.0,-168668741.0,26729.0,,,,,,161357988.0,0.0,0,4.89,85698986.0,1799158152.0,,487395664.0,1236103486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台電,
9978.0,,,,,,,,,,,,,,,,,,,,2636808.0,,,,,,,,,,,,,,,,,483020.0,1000000,34.0,1153754.0,0.0,0.0,,,,,2153788.0,0.0,0,21.54,1537420.0,1099388.0,,412377.0,70643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,長榮空廚,
9983.0,,,,,,,,,,,,,,,,,,,,1120129.0,,,,,,,,,,,,,,,,,515667.0,339400,,265062.0,,,,,,,604462.0,0.0,0,17.81,641834.0,478295.0,,500207.0,15460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,永佳樂,
9985.0,,,,,,,,,,,,,,,,,,,,891647.0,,,,,,,,,,,,,,,,,249395.0,560000,83.0,82169.0,0.0,,,,,,642252.0,0.0,0,11.47,610229.0,281418.0,,220705.0,28690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,觀天下,
5868.0,91676077.0,,158136570.0,,,73869070.0,3297847.0,,2173787152.0,803353815.0,267456883.0,40211461.0,,135982539.0,99556936.0,,1132491.0,2181495.0,9122040.0,4567911497.0,,,5971645.0,,18415474.0,79062727.0,431295.0,,3393552162.0,,,,9894180.0,567460038.0,18471427.0,8179875.0,4323767887.0,90000000,111390066.0,31273237.0,11480307.0,0.0,,0.0,,0.0,244143610.0,0.0,0,27.13,,,,,,,,,,,691219019.0,6081.0,11363040.0,21753.0,5537228.0,220677696.0,291623.0,1359745.0,,,244143610.0,,,,,,,,,,,,,,,,,,臺灣金控,
2833.0,19586994.0,,,,,,385628.0,,,,,,,,,,,1810171.0,,431691325.0,,,3169039.0,,,4629440.0,148391.0,0.0,,,,2030000.0,0.0,349039.0,674873.0,1495310.0,418618239.0,9352950,1553037.0,6678603.0,-4511504.0,,13073086.0,0.0,,0.0,13073086.0,0.0,0,14.82,,,,,,,,,,,,,,,,,0.0,,1566331.0,,,6657929.0,0.0,354894490.0,2855826.0,9954659.0,14590.0,4686907.0,30844131.0,1689530.0,0.0,371526237.0,0.0,495918.0,30844131.0,0.0,,,台灣人壽,
2848.0,1537593.0,,,,,,10000.0,,,,,,,,,,,61835.0,,14114492.0,,,13736.0,,,688245.0,253424.0,,,,,,,233793.0,77261.0,72451.0,10862527.0,2001386,5278.0,1079541.0,165760.0,,,,,,3251965.0,0.0,0,16.25,,,,,,,,,,,,,,,,,,,,,,1096734.0,,7372361.0,2694849.0,892457.0,9056.0,439607.0,,,,9523617.0,,,,,,,華南保,
2863.0,2719266.0,,,,,,,,,,,,,,,,,21985.0,,16448186.0,,,1100.0,,,1263107.0,90786.0,,,,,,,203981.0,84537.0,22074.0,11031995.0,3717649,35143.0,1625140.0,38259.0,,,,,,5416191.0,0.0,0,14.57,,,,,,,,,,,,,,,,,,,,,,1643783.0,,7171355.0,3367134.0,656430.0,,868233.0,,,,9366410.0,,,,0.0,,,泰安產物,
2876.0,25832880.0,,,,,,291378.0,,,,,,,,,,,0.0,,194638240.0,,,374983.0,,,1300580.0,0.0,0.0,,,,0.0,0.0,13214.0,0.0,1269836.0,192149407.0,22491384,0.0,-19992323.0,-10228.0,,,0.0,0.0,,2488833.0,0.0,0,1.11,,,,,,,,,,,,,,,,,0.0,,0.0,,,3231133.0,0.0,159159155.0,53221.0,292465.0,3448.0,5048071.0,726489.0,0.0,0.0,188102565.0,0.0,361740.0,726489.0,0.0,,,宏泰人壽,
2877.0,6948978.0,,,,,,,,,,,,,,,,,98443.0,,31330726.0,,,108987.0,,,3431959.0,,,,,,1000000.0,,248378.0,24586.0,375358.0,26393808.0,2721879,1929.0,2144921.0,-68921.0,,4799808.0,,,137110.0,4936918.0,0.0,0,17.63,,,,,,,,,,,,,,,,,,,,,,3804790.0,,13400642.0,5249486.0,178484.0,21960.0,1627943.0,,,,21204540.0,,,,,,,國泰產險,
5828.0,9103991.0,,,,,,,,,,,,,,,,,569804.0,,72785421.0,,,122299.0,,,7637363.0,285451.0,,,,,,0.0,999124.0,259289.0,574037.0,50301920.0,3178396,8318907.0,6517499.0,4032177.0,,22046979.0,,,436522.0,22483501.0,0.0,0,69.37,,,,,,,,,,,,,,,,,,,,,,6694989.0,,41466488.0,11203100.0,2389583.0,124835.0,1232631.0,,0.0,,40424357.0,,,,0.0,,,富邦保,
5831.0,54895349.0,,,,,,4760543.0,,,,,,,,,,,15022000.0,,1741177140.0,,,8708187.0,,,13832501.0,13631.0,,,,,6354000.0,,1356744.0,3943338.0,3274597.0,1679801918.0,54554645,19815622.0,21748690.0,-34820709.0,,61298248.0,,,76974.0,61375222.0,0.0,0,11.24,,,,,,,,,,,,,,,,,,,5000000.0,,,19652726.0,77428.0,1528304031.0,368636.0,14362117.0,593554.0,15397770.0,87742986.0,,,1545038613.0,,4537321.0,87742986.0,,,,新光人壽,
5834.0,6006136.0,,,,,,173021.0,,,,,,,,,,,44227.0,,15656380.0,,,3754.0,,,1645106.0,42907.0,,,,,,,232760.0,4557.0,121171.0,10686714.0,3000000,1057329.0,1093289.0,-180952.0,,,,,,4969666.0,0.0,0,16.57,,,,,,,,,,,,,,,,,,,,,,1361325.0,,3119391.0,3436521.0,860879.0,16806.0,638074.0,,,,8636459.0,,,,,,,兆豐保險,
5846.0,298802946.0,,,,,,,,,,,,,,,,,13131390.0,,3857067066.0,,,20569762.0,,,17595042.0,,,,,,30000000.0,,3895660.0,11482257.0,7953694.0,3725745893.0,53065274,13009649.0,54049469.0,10122081.0,,130246473.0,,,1074700.0,131321173.0,0.0,0,24.54,,,,,,,,,,,,,,,,,,,,,,54104531.0,,3068557953.0,4740197.0,48259605.0,239182.0,17328231.0,351903031.0,277269.0,,3215231193.0,58842583.0,7995402.0,351903031.0,,,,國泰人壽,
5865.0,155490214.0,,,,,,2258174.0,,,,,,,,,,,4577025.0,,2262762426.0,,,4318318.0,,,32256320.0,659160.0,,,,,0.0,0.0,6407352.0,853851.0,4926420.0,2120479444.0,36481480,0.0,35338039.0,42935990.0,,,,,,142282982.0,0.0,0,48.88,,,,,,,,,,,,,,,,,17453.0,,0.0,,,34482988.0,0.0,1908239493.0,1044732.0,7176168.0,311865.0,11447144.0,138734735.0,0.0,0.0,1835721816.0,95730061.0,853958.0,138734735.0,,,,富邦人壽,
5873.0,106329279.0,,,,,,992089.0,,,,,,,,,,,412981.0,,665393244.0,,,893953.0,,,2762242.0,0.0,0.0,,,,0.0,0.0,425390.0,2755544.0,851305.0,648317996.0,6435000,0.0,12135178.0,-1494930.0,,,0.0,0.0,,17075248.0,0.0,0,29.96,,,,,,,,,,,,,,,,,0.0,,0.0,,,11165270.0,0.0,516133763.0,246906.0,2621094.0,90143.0,10465838.0,16935881.0,0.0,0.0,618946124.0,3525923.0,1221634.0,16935881.0,0.0,,,全球人壽,
5874.0,131405704.0,,,,,,4444561.0,,,,,,,,,,,16837969.0,,2308769470.0,,,8237853.0,,,19282563.0,,,,,,,,4270087.0,1914220.0,15517043.0,2184081225.0,92400000,0.0,12824548.0,19463697.0,,,,,,124688245.0,0.0,0,13.49,,,,,,,,,,,,,,,,,934.0,,,,,32010591.0,,1971339500.0,3555275.0,12229681.0,554188.0,29795799.0,106596202.0,,,2024078519.0,,4183804.0,106596202.0,,,,南山人壽,
5863,1234530.0,12606177.0,708114.0,,4314451.0,287251.0,21297.0,,36214540.0,2407837.0,2605215.0,,,7214.0,1864185.0,418023.0,2608.0,57010.0,182815.0,62931267.0,4630720.0,,3893.0,,2131081.0,793403.0,0.0,,50241536.0,,,,,249552.0,156880.0,52263.0,58259328.0,2333100,1412238.0,573136.0,353465.0,,,,,,4671939.0,0.0,0,20.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瑞興銀行,
6027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375500,0.0,,-617.0,,,,,,,,0,9.49,1174550.0,578450.0,1753000.0,419178.0,28671.0,447849.0,-69732.0,,1305151.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,德信,
1260,,,,,,,,,,,,,,,,,,,,2864962.0,,,,,,,,,,,,,,,,,1306441.0,604395,345544.0,535093.0,73489.0,,1558521.0,,,,1558521.0,0.0,0,28.62,2061495.0,803467.0,,1252586.0,53855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,富味鄉,
1563,,,,,,,,,,,,,,,,,,,,6626906.0,,,,,,,,,,,,,,,,,2937716.0,1969759,1095127.0,624304.0,,,,,,,3689190.0,0.0,0,18.73,2711901.0,3915005.0,,1603242.0,1334474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,巧新科技,
1585,,,,,,,,,,,,,,,,,,,,1140869.0,,,,,,,,,,,,,,,,,570741.0,419500,133691.0,17579.0,-642.0,,570128.0,,,,570128.0,0.0,0,13.59,451989.0,688880.0,,171317.0,399424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鎧鉅,
1594,,,,,,,,,,,,,,,,,,,,442873.0,,,,,,,,,,,,,,,,,201059.0,211853,8715.0,21246.0,,,,,,,241814.0,0.0,0,12.45,216908.0,225965.0,,200714.0,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,日高,
1780,,,,,,,,,,,,,,,,,,,,1390442.0,,,,,,,,,,,,,,,,,401587.0,946000,,42825.0,30.0,,988855.0,,,,988855.0,0.0,0,10.45,729054.0,661388.0,,183507.0,218080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,立弘生化,
1814,,,,,,,,,,,,,,,,,,,,2023070.0,,,,,,,,,,,,,,,,,1019796.0,399590,127631.0,300675.0,13065.0,,840961.0,,,162313.0,1003274.0,0.0,0,21.05,924634.0,1098436.0,,653914.0,365882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東光訊,
2599,,,,,,,,,,,,,,,,,,,,2545846.0,,,,,,,,,,,,,,,,,1732227.0,999063,62500.0,-247944.0,0.0,0.0,,,,,813619.0,0.0,0,8.14,2395378.0,150468.0,,1489119.0,243108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,樂揚建設,
2721,,,,,,,,,,,,,,,,,,,,2674700.0,,,,,,,,,,,,,,,,,571335.0,1045500,290414.0,66839.0,-204992.0,,1197761.0,,,905604.0,2103365.0,0.0,0,11.46,540525.0,2134175.0,,485232.0,86103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,楷捷-KY,
2730,,,,,,,,,,,,,,,,,,,,956294.0,,,,,,,,,,,,,,,,,511597.0,376250,63473.0,44216.0,-39242.0,,,,,,444697.0,0.0,0,11.82,191479.0,764815.0,,221605.0,289992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,美麗信,
2733,,,,,,,,,,,,,,,,,,,,1103821.0,,,,,,,,,,,,,,,,,189481.0,225000,509508.0,177808.0,2024.0,,914340.0,,,,914340.0,0.0,0,40.64,506048.0,597773.0,,188799.0,682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,維格餅家,
3097,,,,,,,,,,,,,,,,,,,,1457295.0,,,,,,,,,,,,,,,,,693745.0,603690,98920.0,56097.0,2243.0,0.0,760950.0,,,2600.0,763550.0,0.0,0,12.6,1150242.0,307053.0,,652360.0,41385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,拍檔,
3117,,,,,,,,,,,,,,,,,,,,1061527.0,,,,,,,,,,,,,,,,,688969.0,295000,,73435.0,4020.0,,372455.0,,,103.0,372558.0,0.0,0,12.63,617681.0,443846.0,,523299.0,165670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,年程科技,
3138,,,,,,,,,,,,,,,,,,,,906419.0,,,,,,,,,,,,,,,,,388484.0,408230,40786.0,58686.0,5166.0,,512868.0,,,5067.0,517935.0,0.0,0,12.56,479104.0,427315.0,,347647.0,40837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,耀登科技,
3150,,,,,,,,,,,,,,,,,,,,317444.0,,,,,,,,,,,,,,,,,54834.0,500000,0.0,-237390.0,0.0,,262610.0,,,,262610.0,0.0,0,5.25,306050.0,11394.0,,54834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈺寶,
3168,,,,,,,,,,,,,,,,,,,,1320055.0,,,,,,,,,,,,,,,,,833680.0,632171,41236.0,-184179.0,-2853.0,,486375.0,,,,486375.0,0.0,0,7.69,590836.0,729219.0,,808266.0,25414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,眾福科技,
